id_venda,id_cliente,data_venda,categoria,valor_venda,quantidade,desconto,devolvido,pago,forma_pagamento,cidade_entrega,obs
3750,350.0,2023-05-17 00:00:00,Alimentos,19.65,1.0,0.15,False,True,,Zon aSul,ok
4631,144.0,2024-11-24 00:00:00,Eletrônicos,696.03,1.0,0.0,False,True,pix,sp,telefone inválido
4604,684.0,2024-01-30 00:00:00,Informática,946.72,1.0,0.0,False,True,dinheiro,RIO DE JANEIRO,cliente reclamou
4448,21.0,2025-09-28 00:00:00,Eletrônicos,712.6,1.0,0.0,False,True,Cartão ,Recife,Entrega atrasada
550,288.0,2024-02-21 00:00:00,Móveis,2660.92,2.0,0.3,False,True,,porto alegre,cliente reclamou
2847,805.0,2024-04-11 00:00:00,,637.52,1.0,0.0,False,True,pix,RJ,
1085,715.0,2023-12-04 00:00:00,Brinquedos,334.9,4.0,0.0,False,True,,sp,cliente reclamou
3326,287.0,2024-07-29 00:00:00,Escritório,497.85,2.0,0.0,False,True,boleto,vila velha,cliente reclamou
3317,605.0,2024-09-15 00:00:00,Brinquedos,198.05,,0.0,False,True,dinheiro,POTRO ALEGRE,Entrega atrasada
3124,,2025-06-22 00:00:00,Escritório,281.31,1.0,0.0,False,True,dinheiro,CAMIPNAS,
4319,229.0,2022-09-25 00:00:00,Brinquedos,101.98,2.0,0.0,False,True,cartao,,ok
2378,726.0,2023-11-06 00:00:00,Eletrônicos,561.94,1.0,0.3,False,True,boleto,salvador,telefone inválido
2855,938.0,2024-03-24 00:00:00,Brinquedos,105.47,3.0,0.3,False,True,dinheiro,São Paulo,telefone inválido
474,371.0,2022-04-29 00:00:00,Móveis,1399.94,1.0,0.0,False,True,Cartão ,RJ,cliente reclamou
5696,671.0,2024-12-03 00:00:00,Móveis,3626.61,2.0,0.0,False,True,,  rio de janeiro ,cliente reclamou
1962,486.0,2023-04-05 00:00:00,Escritório,132.41,1.0,0.0,False,True,cartao,salvador,ok
5940,1178.0,2023-07-17 00:00:00,Informática,1038.12,1.0,0.0,False,True,Cartão ,São Paulo,ok
1617,1261.0,2025-08-25 00:00:00,Informática,765.14,1.0,0.0,False,True,cartao,BH,
3950,678.0,2024-02-07 00:00:00,Escritório,158.16,1.0,0.0,False,True,dinheiro,brasília,cliente reclamou
5026,1138.0,2024-07-30 00:00:00,Informática,858.28,1.0,0.0,False,True,pix,são paulo ,Entrega atrasada
6212,551.0,2025-06-15 00:00:00,Alimentos,20.97,1.0,0.0,False,True,,  Manaus ,
3153,702.0,2023-12-12 00:00:00,Escritório,515.93,2.0,0.0,False,True,cartao,curitiba,cliente reclamou
2691,187.0,2023-09-09 00:00:00,Escritório,218.88,2.0,0.0,False,True,pix,SaoPaulo,cliente reclamou
825,89.0,2024-05-17 00:00:00,Brinquedos,295.67,7.0,0.0,False,True,Cartão ,SP,
920,950.0,2025-03-17 00:00:00,Escritório,468.5,2.0,0.0,False,True,boleto,são paulo,cliente reclamou
952,354.0,2022-01-22 00:00:00,Escritório,492.07,3.0,0.0,False,True,cartao,curitiba,
1284,1322.0,2022-02-17 00:00:00,Acessórios,56.52,1.0,0.0,False,True,pix,POA,
2879,970.0,2022-12-22 00:00:00,Alimentos,66.71,2.0,0.0,False,True,cartao, Niteroi ,cliente reclamou
1039,690.0,2022-02-23 00:00:00,Eletrônicos,489.27,1.0,0.0,True,True,pix,rio,cliente reclamou
1828,1296.0,2025-06-09 00:00:00,Escritório,122.58,1.0,0.15,False,True,pix,  SÃOPAULO  ,telefone inválido
3846,940.0,2025-04-25 00:00:00,Alimentos,79.75,4.0,0.0,False,True,dinheiro,  SÃO PAULO ,ok
4017,783.0,2024-02-26 00:00:00,Alimentos,68.01,4.0,0.0,False,True,pix,RECIFE,telefone inválido
3190,898.0,2024-06-28 00:00:00,Móveis,1806.46,2.0,0.0,False,True,,bh ,
6099,283.0,2025-03-30 00:00:00,Informática,564.91,1.0,0.0,False,True,cartao,sjc ,ok
650,86.0,2023-07-11 00:00:00,Acessórios,52.81,1.0,0.0,False,True,cartao,CURITIBA,
4509,1136.0,2025-05-10 00:00:00,Móveis,1548.59,1.0,0.0,False,True,dinheiro,SJC,telefone inválido
155,106.0,2023-02-30,Eletrônicos,719.78,1.0,0.0,False,True,boleto,Campinas,Entrega atrasada
5691,761.0,2023-03-28 00:00:00,Móveis,3538.2,3.0,0.0,False,True,Cartão ,SÃO PAULO,cliente reclamou
3569,1054.0,2023-06-06 00:00:00,Escritório,184.25,1.0,0.0,False,True,,BRASÍLIA,cliente reclamou
3055,113.0,2023-05-04 00:00:00,Móveis,1172.47,1.0,0.0,False,True,Cartão ,Belo Horizonte,
310,569.0,2024-07-01 00:00:00,Informática,1392.05,2.0,0.0,False,True,cartao,Campinas,Entrega atrasada
5826,192.0,2024-11-28 00:00:00,Acessórios,48.96,1.0,0.0,False,True,, Rio de Janeiro  ,cliente reclamou
963,602.0,2022-01-10 00:00:00,Brinquedos,145.89,2.0,0.0,False,True,cartao,,ok
5332,11.0,2024-09-05 00:00:00,Eletrônicos,593.63,1.0,0.0,False,True,,CAMPIANS,
1158,176.0,2023-12-09 00:00:00,Eletrônicos,1261.72,2.0,0.0,False,True,,bh,telefone inválido
871,526.0,2024-12-25 00:00:00,Acessórios,298.29,5.0,0.0,False,True,boleto,GOIANIA,cliente reclamou
2132,897.0,2024-03-23 00:00:00,Escritório,389.31,2.0,0.0,False,True,pix,SãoPaulo,cliente reclamou
2277,448.0,2025-03-27 00:00:00,Eletrônicos,581.74,2.0,0.3,False,True,cartao,MANAUS,
3299,1315.0,2023-08-21 00:00:00,Informática,1043.57,1.0,0.0,False,True,boleto,RIO DE JANEIRO,
2181,250.0,2022-07-19 00:00:00,Escritório,307.95,2.0,0.0,False,True,boleto,sp,telefone inválido
4845,403.0,2024-04-25 00:00:00,Alimentos,81.87,5.0,0.0,False,True,pix, Zona Sul ,
3560,1191.0,2022-11-13 00:00:00,Alimentos,59.52,2.0,0.0,False,True,dinheiro,  Niterói,
1840,1495.0,2025-02-28 00:00:00,Acessórios,42.99,,0.0,False,True,dinheiro,rio de janeiro,
2972,234.0,2022-01-27 00:00:00,Informática,1760.67,2.0,0.0,False,True,,Salvador,
3464,1051.0,2025-01-08 00:00:00,Acessórios,37.14,1.0,0.0,False,True,cartao,Fortaleza,telefone inválido
3562,968.0,2024-08-23 00:00:00,Acessórios,178.25,3.0,0.0,False,True,dinheiro,Nietrói,Entrega atrasada
1826,1318.0,2025-04-23 00:00:00,Acessórios,95.42,2.0,0.0,False,True,cartao,RECIFE,ok
2289,713.0,2023-01-20 00:00:00,Informática,694.47,1.0,0.0,False,True,dinheiro,goiania,
2633,264.0,2024-02-21 00:00:00,Acessórios,64.64,2.0,0.0,False,True,boleto,Cmapinas,ok
2115,1110.0,2024-04-02 00:00:00,Móveis,1498.53,1.0,0.0,False,True,,Salvador,
4650,646.0,2029-12-25 00:00:00,Alimentos,0.0,4.0,0.0,False,True,cartao,sao paulo,ok
364,1005.0,2025-10-08 00:00:00,Brinquedos,0.0,1.0,0.0,False,True,,Interior,telefone inválido
2445,,2022-07-18 00:00:00,Eletrônicos,333.0,1.0,0.0,False,True,Cartão ,Interior,cliente reclamou
5498,134.0,2023-11-17 00:00:00,Eletrônicos,0.0,1.0,0.0,False,True,dinheiro,  interior,cliente reclamou
6562,409.0,2024-06-05 00:00:00,Escritório,301.52,2.0,0.0,False,True,boleto,sao paulo,cliente reclamou
6744,970.0,2022-10-26 00:00:00,Brinquedos,49.77,1.0,0.0,False,True,dinheiro,RJ  ,cliente reclamou
1805,1268.0,2023-04-21 00:00:00,Escritório,127.81,1.0,0.0,False,True,pix,SJC,ok
3583,,2022-12-24 00:00:00,Acessórios,54.63,1.0,0.0,False,True,,RIO DE JANEIRO,
481,870.0,2023-03-08 00:00:00,Escritório,165.48,1.0,0.1,False,True,boleto,BH,ok
4833,373.0,2025-08-13 00:00:00,Escritório,231.25,2.0,0.0,False,True,pix,Campians,ok
2867,458.0,2024-08-01 00:00:00,Eletrônicos,825.69,1.0,0.0,False,True,pix,rio de jaeniro,
3597,1160.0,2025-10-09 00:00:00,Móveis,1708.53,1.0,0.0,False,True,boleto,VILA VEHLA,telefone inválido
3831,,2025-04-07 00:00:00,Alimentos,25.78,1.0,0.0,False,True,boleto,  RIO,
6083,158.0,2025-01-09 00:00:00,Informática,1388.25,2.0,0.15,False,True,Cartão , BRASILAI ,ok
304,387.0,2022-07-27 00:00:00,Brinquedos,276.52,5.0,0.0,False,True,cartao,RECIFE,Entrega atrasada
5301,2.0,2025-10-07 00:00:00,Brinquedos,65.48,1.0,0.0,False,True,boleto, Curitiba  ,
1546,124.0,2023-01-24 00:00:00,Informática,756.11,1.0,0.0,False,True,Cartão ,POA,
1463,846.0,2025-02-03 00:00:00,Móveis,1351.78,2.0,0.3,False,True,cartao,Belo Horizonte,cliente reclamou
5125,165.0,2023-04-19 00:00:00,Acessórios,188.62,3.0,0.0,False,True,Cartão ,goiania,
4418,200.0,2023-03-15 00:00:00,Acessórios,46.39,1.0,0.0,False,True,Cartão ,RJ,
4411,151.0,2022-07-24 00:00:00,Acessórios,55.59,1.0,0.0,False,True,,bh,Entrega atrasada
6498,1021.0,2023-08-14 00:00:00,Móveis,2694.75,2.0,0.0,False,True,pix,CAMPINAS,Entrega atrasada
3091,223.0,2023-07-03 00:00:00,Eletrônicos,819.61,1.0,0.1,False,True,,Recife,
3354,358.0,2024-07-15 00:00:00,Escritório,167.07,1.0,0.0,False,True,, BH  ,
6228,1021.0,2024-07-15 00:00:00,Escritório,518.48,3.0,0.0,False,True,pix,GOIANIA,telefone inválido
5770,67.0,2022-10-22 00:00:00,Eletrônicos,482.44,1.0,0.0,False,True,, Fortaleza  ,telefone inválido
92,83.0,2023-11-27 00:00:00,Móveis,1931.31,1.0,0.0,False,True,,PORTO ALEGRE,ok
1118,1287.0,2023-03-12 00:00:00,Informática,834.74,1.0,0.0,False,True,pix,,Entrega atrasada
3842,416.0,2024-05-30 00:00:00,Escritório,213.45,,0.0,False,True,Cartão ,porto alegre,telefone inválido
2343,560.0,2024-02-23 00:00:00,Escritório,288.71,2.0,0.0,False,True,boleto,Campinas,telefone inválido
5615,818.0,2023-01-23 00:00:00,Acessórios,62.31,1.0,0.0,False,True,Cartão ,RJ,cliente reclamou
280,871.0,2023-05-11 00:00:00,Alimentos,54.09,3.0,0.3,False,True,Cartão ,NITERÓI,
2874,682.0,2024-12-30 00:00:00,Acessórios,54.61,1.0,0.0,False,True,pix,Salvador,ok
458,477.0,2023-04-09 00:00:00,Informática,3372.62,4.0,0.0,False,True,pix,SJC,Entrega atrasada
246,1342.0,2024-06-21 00:00:00,Eletrônicos,701.77,1.0,0.15,False,True,Cartão ,Sao Jose dos Campos,ok
1019,546.0,2023-08-04 00:00:00,Eletrônicos,186.09,1.0,0.3,False,True,Cartão ,SÃO PAULO,telefone inválido
593,393.0,2024-09-06 00:00:00,Móveis,3180.07,2.0,0.0,False,True,Cartão ,GOIANIA,ok
5432,417.0,2022-01-19 00:00:00,Escritório,121.38,1.0,0.0,False,True,boleto,BH,
1283,946.0,2024-01-23 00:00:00,Informática,980.55,1.0,0.0,False,True,pix,Zon aSul,cliente reclamou
2892,742.0,2024-04-02 00:00:00,Informática,2275.74,2.0,0.0,False,True,boleto,Goiania ,telefone inválido
2652,599.0,2024-04-20 00:00:00,Brinquedos,230.74,4.0,0.0,False,True,cartao,INTEIROR,
984,1390.0,2023-07-06 00:00:00,Escritório,201.74,0.0,1.0,False,True,cartao,Salvador,ok
2904,1226.0,2025-10-17 00:00:00,Eletrônicos,663.94,1.0,0.0,False,True,dinheiro,  Recife  ,
2738,291.0,2022-10-30 00:00:00,Alimentos,87.02,5.0,0.0,False,True,boleto,sp  ,
4767,306.0,2023-04-04 00:00:00,Eletrônicos,2416.05,4.0,0.0,False,True,Cartão ,fortaleza,cliente reclamou
810,170.0,2022-10-22 00:00:00,Eletrônicos,462.08,1.0,0.15,False,True,pix,BELO HORIZONTE,telefone inválido
6227,,2023-11-05 00:00:00,Móveis,1907.04,1.0,0.0,False,True,,BH,
1637,1425.0,2022-03-21 00:00:00,Informática,851.75,1.0,0.0,False,True,Cartão ,Sao Paulo,Entrega atrasada
1553,1135.0,2022-09-23 00:00:00,Acessórios,43.85,1.0,0.0,False,True,cartao,Rio  ,telefone inválido
833,243.0,2024-04-22 00:00:00,Acessórios,95.96,2.0,0.0,False,True,Cartão ,SP  ,Entrega atrasada
1648,539.0,2024-05-10 00:00:00,Brinquedos,151.14,3.0,0.0,False,True,boleto,Sao Paulo,
1226,1427.0,2023-07-31 00:00:00,Acessórios,49.04,1.0,0.0,False,True,boleto,  sp  ,
3203,369.0,2025-08-09 00:00:00,Alimentos,47.98,2.0,0.0,False,True,,aSo Paulo Centro,telefone inválido
5552,1450.0,2024-12-23 00:00:00,Escritório,217.99,1.0,0.0,False,True,,CAMPINAS,cliente reclamou
1768,402.0,2022-01-10 00:00:00,Escritório,0.0,2.0,0.0,False,True,,,Entrega atrasada
2349,1001.0,2024-01-14 00:00:00,Alimentos,90.32,5.0,0.0,False,True,dinheiro,  Rio de Janeiro,telefone inválido
4307,1440.0,2024-06-18 00:00:00,Eletrônicos,1469.12,2.0,0.0,False,True,cartao,recife,
2430,227.0,2025-07-20 00:00:00,Brinquedos,258.78,3.0,0.0,False,True,,sãopaulo,telefone inválido
6694,1268.0,2029-12-25 00:00:00,Acessórios,59.68,1.0,0.0,False,True,,poa,Entrega atrasada
5516,256.0,2022-05-14 00:00:00,Eletrônicos,758.07,1.0,0.0,False,True,cartao,Sao Jose dos Campos,cliente reclamou
407,536.0,2022-12-28 00:00:00,Acessórios,205.48,3.0,0.0,False,True,,CTBA,cliente reclamou
602,68.0,2023-10-02 00:00:00,Informática,2500.82,2.0,0.0,False,True,dinheiro,CAMPINAS,
4000,387.0,2025-01-30 00:00:00,Informática,461.88,1.0,0.3,False,True,Cartão ,SJC,Entrega atrasada
2929,193.0,2022-11-11 00:00:00,Informática,2652.49,2.0,0.0,False,True,cartao,São Paulo,cliente reclamou
165,217.0,2024-02-17 00:00:00,Acessórios,31.7,1.0,0.0,False,True,pix, CTBA,telefone inválido
4035,,2023-02-08 00:00:00,Acessórios,106.52,2.0,0.0,False,True,boleto, Porto Aelgre ,cliente reclamou
6542,26.0,2024-02-20 00:00:00,Informática,983.54,1.0,0.0,False,True,Cartão , SAO PAULO,ok
3947,872.0,2023-10-15 00:00:00,Alimentos,113.71,4.0,0.1,False,True,pix,CTBA,
4647,39.0,2025-06-17 00:00:00,Alimentos,101.34,6.0,0.0,False,True,pix,SP,cliente reclamou
6022,629.0,2023-10-02 00:00:00,Escritório,170.26,1.0,0.0,False,True,,Rio de Janeiro,ok
1587,202.0,2025-08-09 00:00:00,Eletrônicos,727.21,1.0,0.05,False,True,boleto,rio de janeiro,ok
3933,987.0,2024-07-24 00:00:00,Móveis,1502.32,1.0,0.0,False,True,Cartão ,rj,Entrega atrasada
3987,1102.0,2025-10-23 00:00:00,Acessórios,41.12,1.0,0.0,False,True,pix,  Goiania ,telefone inválido
4538,389.0,2022-06-07 00:00:00,Eletrônicos,2003.71,3.0,0.0,False,True,Cartão ,salvador,
1058,826.0,2022-08-27 00:00:00,Escritório,176.47,1.0,0.0,False,True,Cartão ,  Sao Jose dos Campos,
1891,428.0,2025-11-01 00:00:00,Escritório,303.73,2.0,0.1,False,True,Cartão ,RIO DE JANEIRO,
6226,1220.0,2025-06-01 00:00:00,Acessórios,59.81,1.0,0.0,False,True,dinheiro,SJC,
2554,811.0,2022-03-13 00:00:00,Acessórios,0.0,1.0,0.0,False,True,Cartão ,BH,
2743,198.0,2025-07-06 00:00:00,Eletrônicos,790.81,1.0,0.0,False,True,dinheiro,POA,Entrega atrasada
2242,124.0,2024-08-22 00:00:00,Eletrônicos,506.31,1.0,0.05,False,True,Cartão ,Rio,Entrega atrasada
1202,705.0,2022-01-07 00:00:00,Brinquedos,143.16,2.0,0.0,False,True,,Salvador,Entrega atrasada
5267,1287.0,2023-03-21 00:00:00,Informática,1069.27,1.0,0.0,False,True,pix,Zona Sul,Entrega atrasada
5244,916.0,2023-03-27 00:00:00,Acessórios,51.39,1.0,0.0,False,True,pix,iRo de Janeiro,Entrega atrasada
962,212.0,2023-06-06 00:00:00,Eletrônicos,1040.3,2.0,0.0,True,True,dinheiro,RJ,telefone inválido
5423,454.0,2023-09-05 00:00:00,Informática,785.33,1.0,0.0,False,True,pix,RJ,ok
76,668.0,2022-07-09 00:00:00,Eletrônicos,526.52,1.0,0.0,False,True,dinheiro,SÃO PAULO,
6096,632.0,2022-02-07 00:00:00,Informática,788.6,1.0,0.15,False,True,boleto,,cliente reclamou
3628,478.0,2023-03-28 00:00:00,Eletrônicos,719.36,1.0,0.0,False,True,boleto,Sao Paulo,
4209,113.0,2022-03-01 00:00:00,,47.73,1.0,0.0,False,True,cartao,RJ,ok
2434,441.0,2025-08-05 00:00:00,Alimentos,28.13,2.0,0.0,False,True,,POA,telefone inválido
6781,182.0,2025-08-17 00:00:00,Escritório,266.08,1.0,0.0,False,True,,São Paulo,ok
1683,260.0,2022-03-15 00:00:00,Eletrônicos,1615.81,3.0,0.0,False,True,Cartão ,BH,Entrega atrasada
2648,1023.0,2022-06-12 00:00:00,Acessórios,9999999.99,-3.0,0.1,False,True,, sjc ,
5038,394.0,2029-12-25 00:00:00,Informática,4796.18,4.0,0.0,False,True,,salvador,cliente reclamou
6044,485.0,2023-04-25 00:00:00,Acessórios,52.55,1.0,0.0,False,True,,Fortaleza,Entrega atrasada
2726,112.0,2023-09-03 00:00:00,Informática,758.13,1.0,0.0,False,True,,SA OPAULO CENTRO,telefone inválido
3451,22.0,2024-01-21 00:00:00,Informática,817.97,1.0,0.0,False,True,cartao,Sao Paulo,
3832,641.0,2023-09-09 00:00:00,Eletrônicos,1800.58,2.0,0.0,False,True,dinheiro,BH,
741,261.0,2023-11-07 00:00:00,Móveis,2024.41,1.0,0.0,False,True,cartao,Curitiba,Entrega atrasada
1764,1414.0,2024-05-09 00:00:00,Eletrônicos,726.46,1.0,0.05,False,True,,SP,ok
3986,958.0,2022-07-31 00:00:00,Escritório,189.08,1.0,0.0,False,True,,CURITIBA,ok
5919,581.0,2022-11-12 00:00:00,Escritório,198.39,1.0,0.0,False,True,,RIO DE JANEIRO,
6173,747.0,2024-12-12 00:00:00,Brinquedos,92.01,1.0,0.0,False,True,pix,  Interior  ,
1906,305.0,2025-03-02 00:00:00,ALIMENTOS,25.01,1.0,0.0,False,True,pix,RIO DE JANEIRO,
2479,542.0,2022-11-08 00:00:00,Acessórios,75.38,2.0,0.0,False,True,boleto,FORTALEZA,telefone inválido
950,619.0,2025-01-02 00:00:00,Escritório,181.44,1.0,0.0,False,True,Cartão ,Rio,Entrega atrasada
2590,309.0,2023-02-03 00:00:00,Eletrônicos,629.75,1.0,0.0,False,True,boleto, ,ok
6991,1094.0,2024-01-01 00:00:00,Alimentos,66.95,3.0,0.0,False,True,dinheiro,Rio,Entrega atrasada
4443,1369.0,2022-05-31 00:00:00,Alimentos,11049.41,3.0,0.0,False,True,,SAO PAULO,
2640,505.0,2024-12-02 00:00:00,Informática,1159.49,1.0,0.0,False,True,pix,Interior,Entrega atrasada
3672,994.0,2023-01-02 00:00:00,Informática,981.54,1.0,0.0,False,True,Cartão ,INTERIOR,ok
6946,797.0,2023-03-22 00:00:00,Alimentos,69.78,3.0,0.0,False,True,Cartão ,SCJ ,Entrega atrasada
2465,145.0,2025-04-07 00:00:00,Eletrônicos,800.37,1.0,0.0,False,True,, Zona Sul ,Entrega atrasada
5697,603.0,2024-08-02 00:00:00,Móveis,1312.96,1.0,0.0,False,True,,BH,Entrega atrasada
3076,658.0,2025-09-08 00:00:00,Eletrônicos,817.44,1.0,0.0,False,True,,  RECIFE,Entrega atrasada
2533,1396.0,2023-01-04 00:00:00,Alimentos,29.77,4.0,0.0,False,True,pix,SAO PAULO CENTRO  ,
3875,164.0,2025-05-04 00:00:00,Eletrônicos,542.74,1.0,0.0,False,True,Cartão ,NITERÓI,cliente reclamou
5644,646.0,2023-03-29 00:00:00,Escritório,154.68,1.0,0.0,False,True,pix,,
5713,809.0,2022-12-25 00:00:00,Alimentos,62.88,2.0,0.0,False,True,boleto,INTERIOR,Entrega atrasada
6509,254.0,2023-09-19 00:00:00,Acessórios,45.8,1.0,0.0,False,True,,fortaleza,telefone inválido
5005,1419.0,2025-06-10 00:00:00,Alimentos,79.09,3.0,0.0,False,True,,Interior ,
3824,,2029-12-25 00:00:00,Eletrônicos,1903.72,2.0,0.0,False,True,cartao,manaus,ok
6539,546.0,2023-12-17 00:00:00,Brinquedos,318.2,4.0,0.0,False,True,,Recife,telefone inválido
2784,119.0,2023-12-15 00:00:00,Eletrônicos,0.0,3.0,0.05,False,True,pix,SP,
5633,477.0,2024-10-13 00:00:00,Móveis,941.03,1.0,0.15,False,True,Cartão ,Niterói,Entrega atrasada
5352,948.0,2024-12-17 00:00:00,Alimentos,18.92,1.0,0.0,False,True,boleto,,telefone inválido
4596,1382.0,2022-01-04 00:00:00,,135.15,,0.0,False,True,,Porto Alegre,
34,1042.0,2024-12-23 00:00:00,Informática,4788.78,5.0,0.0,False,True,dinheiro,POA,ok
6082,35.0,2024-01-08 00:00:00,Brinquedos,208.45,3.0,0.0,False,True,cartao,,
1409,1064.0,2025-04-23 00:00:00,Eletrônicos,2613.09,4.0,0.0,False,True,boleto,Brasília,Entrega atrasada
3641,1037.0,2025-09-29 00:00:00,Informática,775.94,1.0,0.1,False,True,pix,são paulo,
884,441.0,2025-07-05 00:00:00,Acessórios,49.47,1.0,0.0,False,True,dinheiro,CTBA,
6972,805.0,2025-06-13 00:00:00,Móveis,3284.01,4.0,0.05,False,True,Cartão ,sp,cliente reclamou
3064,97.0,2024-04-10 00:00:00,,760.54,1.0,0.0,False,True,boleto,NITERIO,cliente reclamou
1987,869.0,2023-07-09 00:00:00,Eletrônicos,658.91,1.0,0.0,False,True,boleto,Rio de Jnaeiro,
4235,177.0,2022-12-01 00:00:00,Acessórios,56.44,1.0,0.0,False,True,cartao,Reicfe,Entrega atrasada
5476,360.0,2025-09-27 00:00:00,Alimentos,71.35,4.0,0.0,False,True,,  Interior ,cliente reclamou
5751,951.0,2024-02-21 00:00:00,Informática,1228.7,2.0,0.0,False,True,,Campinas,
1091,473.0,2024-10-11 00:00:00,Brinquedos,128.06,4.0,0.0,False,True,boleto,POA,
2008,270.0,2022-11-27 00:00:00,Alimentos,63.39,4.0,0.0,False,True,cartao,FORTALEZA,Entrega atrasada
6439,278.0,2025-04-30 00:00:00,Brinquedos,145.35,5.0,0.0,False,True,dinheiro,NITERÓI,ok
5392,996.0,2022-05-18 00:00:00,Eletrônicos,2919.47,4.0,0.0,False,True,,  Interior ,Entrega atrasada
788,214.0,2024-09-24 00:00:00,Móveis,1136.74,1.0,0.0,False,True,pix,Brasilia,ok
3516,84.0,2022-08-07 00:00:00,Escritório,206.91,1.0,0.0,False,True,pix,Brasília,ok
5793,491.0,2022-09-28 00:00:00,Alimentos,54.73,4.0,0.0,False,True,,CAMPINAS,Entrega atrasada
2599,,2029-12-25 00:00:00,Eletrônicos,1390.32,1.0,0.0,False,True,boleto,Recife,Entrega atrasada
5336,247.0,2022-11-07 00:00:00,Escritório,233.72,1.0,0.0,False,True,,SJC  ,telefone inválido
2767,321.0,2022-11-20 00:00:00,Eletrônicos,908.1,1.0,0.0,False,True,Cartão ,,cliente reclamou
6932,931.0,2025-10-27 00:00:00,,311.78,2.0,0.0,False,True,boleto, RJ  ,cliente reclamou
5736,203.0,2023-10-02 00:00:00,Eletrônicos,0.0,2.0,0.0,False,False,dinheiro,Niterói,cliente reclamou
5391,1034.0,2022-06-06 00:00:00,Informática,1059.47,1.0,0.1,False,True,Cartão ,Rio de Janeiro,
3007,1067.0,2022-05-26 00:00:00,Brinquedos,136.17,3.0,0.0,False,True,dinheiro,são paulo  ,cliente reclamou
847,96.0,2025-06-04 00:00:00,Informática,770.86,1.0,0.0,False,True,cartao,Entrega atrasada,RIO
2470,758.0,2025-01-28 00:00:00,Eletrônicos,614.81,1.0,0.0,False,True,cartao,Recife,Entrega atrasada
6037,32.0,2029-12-25 00:00:00,Informática,3251.65,3.0,0.0,True,True,boleto, RJ,Entrega atrasada
2673,410.0,2023-02-02 00:00:00,Acessórios,107.59,2.0,0.0,False,True,Cartão , manau s ,
6067,187.0,2023-04-13 00:00:00,Escritório,209.44,1.0,0.0,False,True,Cartão ,Vila Velha,
2020,1480.0,2023-02-09 00:00:00,Alimentos,-14.37,1.0,0.0,False,True,boleto,SALVADOR,ok
4974,589.0,2025-05-14 00:00:00,,64.92,4.0,0.0,False,True,dinheiro, INTERIOR ,cliente reclamou
5686,50.0,2024-06-29 00:00:00,Escritório,160.52,1.0,0.0,False,True,pix,SP,ok
748,,2023-04-14 00:00:00,Acessórios,18.95,1.0,0.0,False,True,cartao,Belo Horizonte,
5249,1489.0,2023-08-04 00:00:00,Eletrônicos,821.44,1.0,0.0,False,True,Cartão ,RECIFE,cliente reclamou
1628,157.0,2024-08-17 00:00:00,Móveis,796.76,1.0,0.0,False,True,,  São Paulo ,ok
3208,17.0,2024-09-09 00:00:00,Brinquedos,318.9,5.0,0.0,False,True,, Porto Alegre,Entrega atrasada
2681,1024.0,2023-02-08 00:00:00,Escritório,140.54,1.0,0.0,False,True,Cartão ,sp,cliente reclamou
3731,950.0,2029-12-25 00:00:00,,737.3,1.0,0.0,False,True,boleto,SALVADOR,
3905,135.0,2022-12-04 00:00:00,Móveis,1247.01,1.0,0.0,False,True,boleto,Sao Jose dos Campos,Entrega atrasada
4715,123.0,2025-04-23 00:00:00,Eletrônicos,600.22,1.0,0.0,False,True,dinheiro,sao paulo centro,telefone inválido
2746,943.0,2023-02-23 00:00:00,Eletrônicos,1616.47,2.0,0.0,False,True,cartao,FORTALEZA,
4896,433.0,2023-11-04 00:00:00,Escritório,648.57,2.0,0.0,False,False,Cartão ,Niteroi,
3188,766.0,2024-04-06 00:00:00,Acessórios,83.37,2.0,0.0,False,True,dinheiro,  Porto Alegre ,ok
406,1013.0,2024-10-12 00:00:00,Eletrônicos,1294.77,2.0,0.0,False,True,,  Recife ,cliente reclamou
1455,84.0,2023-12-11 00:00:00,Eletrônicos,1290.57,1.0,0.0,False,True,boleto,,cliente reclamou
1191,405.0,2023-09-27 00:00:00,Móveis,614.08,1.0,0.0,False,True,cartao,BRASÍLIA,
3343,464.0,2023-01-28 00:00:00,Eletrônicos,0.0,1.0,0.0,False,True,boleto,  RIO DE JANEIRO,telefone inválido
6224,183.0,2022-07-18 00:00:00,Escritório,160.7,1.0,0.0,False,True,pix,Zona Sul,
2546,1019.0,2022-05-25 00:00:00,Brinquedos,181.87,3.0,0.0,False,True,dinheiro,RECIFE,
4062,917.0,2023-08-07 00:00:00,Brinquedos,338.69,5.0,0.0,False,True,dinheiro,Interior,cliente reclamou
49,452.0,2025-09-30 00:00:00,Informática,1343.31,1.0,0.0,False,True,dinheiro, SP ,ok
6566,855.0,2023-05-20 00:00:00,Eletrônicos,487.23,1.0,0.0,False,True,boleto,ctba ,Entrega atrasada
3515,363.0,2024-04-08 00:00:00,Acessórios,-74.19,1.0,0.0,False,True,Cartão ,Niterói,
6105,756.0,2024-11-24 00:00:00,Alimentos,49.72,2.0,0.0,False,True,cartao,SJC,ok
1607,687.0,2025-02-21 00:00:00,Informática,5085.65,5.0,0.0,False,False,boleto, sp ,
1974,688.0,2029-12-25 00:00:00,Escritório,233.99,1.0,0.0,False,True,Cartão ,  Belo Horizonte ,Entrega atrasada
